iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
IDN,Asia,Indonesia,2020-12-27,713365.0,6528.0,6919.286,21237.0,243.0,193.857,2581.272,23.621,25.037,76.845,0.879,0.701,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.06,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2020-12-28,719219.0,5854.0,6777.286,21452.0,215.0,195.286,2602.455,21.182,24.523,77.623,0.778,0.707,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.06,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2020-12-29,727122.0,7903.0,6999.571,21703.0,251.0,206.571,2631.051,28.597,25.328,78.531,0.908,0.747,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.06,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2020-12-30,735124.0,8002.0,7069.286,21944.0,241.0,219.429,2660.006,28.955,25.58,79.403,0.872,0.794,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.06,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2020-12-31,743198.0,8074.0,7194.286,22138.0,194.0,221.286,2689.221,29.215,26.032,80.105,0.702,0.801,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.06,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-01-01,751270.0,8072.0,7310.429,22329.0,191.0,211.714,2718.429,29.208,26.452,80.796,0.691,0.766,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.06,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-01-02,758473.0,7203.0,7376.571,22555.0,226.0,223.0,2744.493,26.064,26.692,81.614,0.818,0.807,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.06,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-01-03,765350.0,6877.0,7426.429,22734.0,179.0,213.857,2769.377,24.884,26.872,82.262,0.648,0.774,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.06,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-01-04,772103.0,6753.0,7554.857,22911.0,177.0,208.429,2793.812,24.435,27.337,82.902,0.64,0.754,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.06,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-01-05,779548.0,7445.0,7489.429,23109.0,198.0,200.857,2820.752,26.939,27.1,83.619,0.716,0.727,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.06,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-01-06,788402.0,8854.0,7611.143,23296.0,187.0,193.143,2852.789,32.038,27.541,84.295,0.677,0.699,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.06,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-01-07,797723.0,9321.0,7789.286,23520.0,224.0,197.429,2886.517,33.728,28.185,85.106,0.811,0.714,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.06,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-01-08,808340.0,10617.0,8152.857,23753.0,233.0,203.429,2924.934,38.417,29.501,85.949,0.843,0.736,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.06,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-01-09,818386.0,10046.0,8559.0,23947.0,194.0,198.857,2961.285,36.351,30.97,86.651,0.702,0.72,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.06,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-01-10,828026.0,9640.0,8953.714,24129.0,182.0,199.286,2996.167,34.882,32.399,87.309,0.659,0.721,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.06,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-01-11,836718.0,8692.0,9230.714,24343.0,214.0,204.571,3027.618,31.452,33.401,88.084,0.774,0.74,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.06,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-01-12,846765.0,10047.0,9602.429,24645.0,302.0,219.429,3063.973,36.355,34.746,89.177,1.093,0.794,1.2,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,68.06,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-01-13,858043.0,11278.0,9948.714,24951.0,306.0,236.429,3104.782,40.809,35.999,90.284,1.107,0.856,1.2,,,,,,,,,,,,,,,,,,,,,,,13200.0,,,,,48.0,13200.0,0.005,68.06,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-01-14,869600.0,11557.0,10268.143,25246.0,295.0,246.571,3146.6,41.818,37.155,91.351,1.067,0.892,1.21,,,,,,,,,,,,,,,,,,,,,,,13200.0,,,,,48.0,13200.0,0.005,68.06,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-01-15,882418.0,12818.0,10582.571,25484.0,238.0,247.286,3192.981,46.381,38.292,92.212,0.861,0.895,1.21,,,,,,,,,,,,,,,,,,,,,,,13200.0,,,,,48.0,13200.0,0.005,68.06,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-01-16,896642.0,14224.0,11179.429,25767.0,283.0,260.0,3244.45,51.469,40.452,93.236,1.024,0.941,1.2,,,,,,,,,,,,,,,,,,,,,,,13200.0,,,,,48.0,13200.0,0.005,68.06,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-01-17,907929.0,11287.0,11414.714,25987.0,220.0,265.429,3285.291,40.841,41.304,94.033,0.796,0.96,1.16,,,,,,,,,,,,,,,,,,,,,,,13200.0,,,,,48.0,13200.0,0.005,68.06,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-01-18,917015.0,9086.0,11471.0,26282.0,295.0,277.0,3318.169,32.877,41.507,95.1,1.067,1.002,1.12,,,,,,,,,,,,,,,,,,,,,,,13200.0,,,,,48.0,13200.0,0.005,68.06,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-01-19,927380.0,10365.0,11516.429,26590.0,308.0,277.857,3355.674,37.505,41.672,96.214,1.114,1.005,1.1,,,,,,,,,,,,,,,,,,,,,,,13200.0,,,,,48.0,13200.0,0.005,68.06,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-01-20,939948.0,12568.0,11700.714,26857.0,267.0,272.286,3401.15,45.477,42.338,97.181,0.966,0.985,1.1,,,,,,,,,,,,,,,,,,,,,,,13200.0,,,,,48.0,13200.0,0.005,68.06,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-01-21,951651.0,11703.0,11721.571,27203.0,346.0,279.571,3443.497,42.347,42.414,98.433,1.252,1.012,1.09,,,,,,,,,,,,,,,,,,,,,,,13200.0,,,,,48.0,13200.0,0.005,64.35,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-01-22,965283.0,13632.0,11837.857,27453.0,250.0,281.286,3492.824,49.327,42.835,99.337,0.905,1.018,1.09,,,,,,,,,,,,,,,,,,132000.0,132000.0,,,,13200.0,0.05,0.05,,,48.0,13200.0,0.005,64.35,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-01-23,977474.0,12191.0,11547.429,27664.0,211.0,271.0,3536.936,44.112,41.784,100.101,0.763,0.981,1.08,,,,,,,,,,,,,,,,,,,,,,,12546.0,,,,,45.0,12546.0,0.005,64.35,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-01-24,989262.0,11788.0,11619.0,27835.0,171.0,264.0,3579.59,42.654,42.043,100.719,0.619,0.955,1.08,,,,,,,,,,,,,,,,,,149242.0,149242.0,,,,11892.0,0.05,0.05,,,43.0,11892.0,0.004,64.35,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-01-25,999256.0,9994.0,11748.714,28132.0,297.0,264.286,3615.753,36.163,42.512,101.794,1.075,0.956,1.08,,,,,,,,,,,,,,,,,,161959.0,161959.0,,,12717.0,11823.0,0.06,0.06,,,43.0,11823.0,0.004,64.35,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-01-26,1012350.0,13094.0,12138.571,28468.0,336.0,268.286,3663.133,47.38,43.923,103.01,1.216,0.971,1.08,,,,,,,,,,,,,,,,,,245685.0,245685.0,,,83726.0,21898.0,0.09,0.09,,,79.0,21898.0,0.008,64.35,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-01-27,1024298.0,11948.0,12050.0,28855.0,387.0,285.429,3706.366,43.233,43.602,104.41,1.4,1.033,1.07,,,,,,,,,,,,,,,,,,308003.0,308003.0,,,62318.0,28915.0,0.11,0.11,,,105.0,28915.0,0.01,64.35,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-01-28,1037993.0,13695.0,12334.571,29331.0,476.0,304.0,3755.921,49.555,44.632,106.133,1.722,1.1,1.07,,,,,,,,,,,,,,,,,,373786.0,368318.0,5468.0,,65783.0,36427.0,0.14,0.13,0.0,,132.0,35645.0,0.013,64.35,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-01-29,1051795.0,13802.0,12358.857,29518.0,187.0,295.0,3805.863,49.942,44.72,106.809,0.677,1.067,1.06,,,,,,,,,,,,,,,,,,416299.0,405012.0,11287.0,,42513.0,40614.0,0.15,0.15,0.0,,147.0,39002.0,0.014,64.35,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-01-30,1066313.0,14518.0,12691.286,29728.0,210.0,294.857,3858.395,52.533,45.923,107.569,0.76,1.067,1.05,,,,,,,,,,,,,,,,,,502955.0,482145.0,20810.0,,86656.0,51762.0,0.18,0.17,0.01,,187.0,48789.0,0.018,64.35,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-01-31,1078314.0,12001.0,12721.714,29998.0,270.0,309.0,3901.82,43.425,46.033,108.546,0.977,1.118,1.03,,,,,,,,,,,,,,,,,,515681.0,493133.0,22548.0,,12726.0,52348.0,0.19,0.18,0.01,,189.0,49127.0,0.018,69.91,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-02-01,1089308.0,10994.0,12864.571,30277.0,279.0,306.429,3941.601,39.781,46.55,109.556,1.01,1.109,1.0,,,,,,,,,,,,,,,,,,574938.0,539532.0,35406.0,,59257.0,58997.0,0.21,0.2,0.01,,213.0,53939.0,0.02,69.91,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-02-02,1099687.0,10379.0,12476.714,30581.0,304.0,301.857,3979.157,37.556,45.146,110.656,1.1,1.092,0.97,,,,,,,,,,,,,,,,,,648259.0,596260.0,51999.0,,73321.0,57511.0,0.23,0.22,0.02,,208.0,50082.0,0.018,69.91,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-02-03,1111671.0,11984.0,12481.857,30770.0,189.0,273.571,4022.521,43.363,45.165,111.34,0.684,0.99,0.95,,,,,,,,,,,,,,,,,,717647.0,646026.0,71621.0,,69388.0,58521.0,0.26,0.23,0.03,,212.0,48289.0,0.017,69.91,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-02-04,1123105.0,11434.0,12158.857,31001.0,231.0,238.571,4063.894,41.373,43.996,112.175,0.836,0.863,0.94,,,,,,,,,,,,,,,,,,796819.0,700266.0,96553.0,,79172.0,60433.0,0.29,0.25,0.03,,219.0,47421.0,0.017,69.91,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-02-05,1134854.0,11749.0,11865.571,31202.0,201.0,240.571,4106.407,42.513,42.935,112.903,0.727,0.87,0.93,,,,,,,,,,,,,,,,,,865609.0,744884.0,120725.0,,68790.0,64187.0,0.31,0.27,0.04,,232.0,48553.0,0.018,69.91,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-02-06,1147010.0,12156.0,11528.143,31393.0,191.0,237.857,4150.393,43.986,41.714,113.594,0.691,0.861,0.92,,,,,,,,,,,,,,,,,,914303.0,777096.0,137207.0,,48694.0,58764.0,0.33,0.28,0.05,,213.0,42136.0,0.015,69.91,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-02-07,1157837.0,10827.0,11360.429,31556.0,163.0,222.571,4189.57,39.177,41.107,114.184,0.59,0.805,0.9,,,,,,,,,,,,,,,,,,923449.0,784318.0,139131.0,,9146.0,58253.0,0.33,0.28,0.05,,211.0,41598.0,0.015,69.91,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-02-08,1166079.0,8242.0,10967.286,31763.0,207.0,212.286,4219.393,29.823,39.685,114.933,0.749,0.768,0.87,,,,,,,,,,,,,,,,,,985855.0,814585.0,171270.0,,62406.0,58702.0,0.36,0.29,0.06,,212.0,39293.0,0.014,68.06,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-02-09,1174779.0,8700.0,10727.429,31976.0,213.0,199.286,4250.873,31.48,38.817,115.703,0.771,0.721,0.84,,,,,,,,,,,,,,,,,,1066860.0,845407.0,221453.0,,81005.0,59800.0,0.39,0.31,0.08,,216.0,35592.0,0.013,68.06,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-02-10,1183555.0,8776.0,10269.143,32167.0,191.0,199.571,4282.629,31.755,37.158,116.395,0.691,0.722,0.83,,,,,,,,,,,,,,,,,,1248797.0,969546.0,279251.0,,181937.0,75879.0,0.45,0.35,0.1,,275.0,46217.0,0.017,68.06,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-02-11,1191990.0,8435.0,9840.714,32381.0,214.0,197.143,4313.151,30.522,35.608,117.169,0.774,0.713,0.83,,,,,,,,,,,,,,,,,,1362791.0,1017186.0,345605.0,,113994.0,80853.0,0.49,0.37,0.13,,293.0,45274.0,0.016,68.06,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-02-12,1201859.0,9869.0,9572.143,32656.0,275.0,207.714,4348.861,35.71,34.636,118.164,0.995,0.752,0.84,,,,,,,,,,,,,,,,,,,,,,,79099.0,,,,,286.0,41982.0,0.015,68.06,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-02-13,1210703.0,8844.0,9099.0,32936.0,280.0,220.429,4380.863,32.002,32.924,119.177,1.013,0.798,0.85,,,,,,,,,,,,,,,,,,1475812.0,1060326.0,415486.0,,,80216.0,0.53,0.38,0.15,,290.0,40461.0,0.015,68.06,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-02-14,1217468.0,6765.0,8518.714,33183.0,247.0,232.429,4405.341,24.479,30.825,120.071,0.894,0.841,0.86,,,,,,,,,,,,,,,,,,1494325.0,1068747.0,425578.0,,18513.0,81554.0,0.54,0.39,0.15,,295.0,40633.0,0.015,68.06,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-02-15,1223930.0,6462.0,8264.429,33367.0,184.0,229.143,4428.724,23.382,29.904,120.737,0.666,0.829,0.88,,,,,,,,,,,,,,,,,,1578720.0,1096095.0,482625.0,,84395.0,84695.0,0.57,0.4,0.17,,306.0,40216.0,0.015,68.06,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-02-16,1233959.0,10029.0,8454.286,33596.0,229.0,231.429,4465.013,36.289,30.591,121.565,0.829,0.837,0.93,,,,,,,,,,,,,,,,,,1658110.0,1120963.0,537147.0,,79390.0,84464.0,0.6,0.41,0.19,,306.0,39365.0,0.014,68.06,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-02-17,1243646.0,9687.0,8584.429,33788.0,192.0,231.571,4500.065,35.052,31.062,122.26,0.695,0.838,0.95,,,,,,,,,,,,,,,,,,1747267.0,1149939.0,597328.0,,89157.0,71210.0,0.63,0.42,0.22,,258.0,25770.0,0.009,68.06,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-02-18,1252685.0,9039.0,8670.714,33969.0,181.0,226.857,4532.772,32.707,31.375,122.915,0.655,0.821,0.95,,,,,,,,,,,,,,,,,,1787976.0,1164144.0,623832.0,,40709.0,60741.0,0.65,0.42,0.23,,220.0,20994.0,0.008,68.06,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-02-19,1263299.0,10614.0,8777.143,34152.0,183.0,213.714,4571.178,38.406,31.76,123.577,0.662,0.773,0.96,,,,,,,,,,,,,,,,,,,,,,,64721.0,,,,,234.0,22194.0,0.008,68.06,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-02-20,1271353.0,8054.0,8664.286,34316.0,164.0,197.143,4600.321,29.143,31.351,124.171,0.593,0.713,0.95,,,,,,,,,,,,,,,,,,1956725.0,1224091.0,732634.0,,,68702.0,0.71,0.44,0.27,,249.0,23395.0,0.008,68.06,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-02-21,1278653.0,7300.0,8740.714,34489.0,173.0,186.571,4626.736,26.415,31.628,124.797,0.626,0.675,0.96,,,,,,,,,,,,,,,,,,,,,,,70969.0,,,,,257.0,24374.0,0.009,68.06,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-02-22,1288833.0,10180.0,9271.857,34691.0,202.0,189.143,4663.572,36.836,33.55,125.527,0.731,0.684,0.97,,,,,,,,,,,,,,,,,,,,,,,63824.0,,,,,231.0,22648.0,0.008,68.06,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-02-23,1298608.0,9775.0,9235.571,35014.0,323.0,202.571,4698.942,35.37,33.418,126.696,1.169,0.733,0.94,,,,,,,,,,,,,,,,,,2059871.0,1269905.0,789966.0,,,57394.0,0.75,0.46,0.29,,208.0,21277.0,0.008,68.06,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-02-24,1306141.0,7533.0,8927.857,35254.0,240.0,209.429,4726.2,27.258,32.305,127.565,0.868,0.758,0.9,,,,,,,,,,,,,,,,,,2188788.0,1363138.0,825650.0,,128917.0,63074.0,0.79,0.49,0.3,,228.0,30457.0,0.011,68.06,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-02-25,1314634.0,8493.0,8849.857,35518.0,264.0,221.286,4756.931,30.731,32.023,128.52,0.955,0.801,0.88,,,,,,,,,,,,,,,,,,2315665.0,1461920.0,853745.0,,126877.0,75384.0,0.84,0.53,0.31,,273.0,42539.0,0.015,68.06,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-02-26,1322866.0,8232.0,8509.571,35786.0,268.0,233.429,4786.718,29.787,30.791,129.49,0.97,0.845,0.85,,,,,,,,,,,,,,,,,,2449451.0,1583581.0,865870.0,,133786.0,82443.0,0.89,0.57,0.31,,298.0,55638.0,0.02,68.06,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-02-27,1329074.0,6208.0,8245.857,35981.0,195.0,237.857,4809.182,22.463,29.837,130.195,0.706,0.861,0.83,,,,,,,,,,,,,,,,,,2598535.0,1616165.0,982370.0,,149084.0,91687.0,0.94,0.58,0.36,,332.0,56011.0,0.02,68.06,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-02-28,1334634.0,5560.0,7997.286,36166.0,185.0,239.571,4829.3,20.119,28.938,130.865,0.669,0.867,0.83,,,,,,,,,,,,,,,,,,2690163.0,1691724.0,998439.0,,91628.0,99865.0,0.97,0.61,0.36,,361.0,64623.0,0.023,68.06,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-03-01,1341314.0,6680.0,7497.286,36325.0,159.0,233.429,4853.471,24.171,27.129,131.44,0.575,0.845,0.83,,,,,,,,,,,,,,,,,,,,,,,118752.0,,,,,430.0,82180.0,0.03,71.76,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-03-02,1347026.0,5712.0,6916.857,36518.0,193.0,214.857,4874.14,20.669,25.028,132.138,0.698,0.777,0.83,,,,,,,,,,,,,,,,,,3023348.0,1968057.0,1055291.0,,,137640.0,1.09,0.71,0.38,,498.0,99736.0,0.036,71.76,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
