Date,Open,High,Low,Close,Adj Close,Volume,location_id,version_name,location_name,inf_mean,inf_upper,inf_lower,seir_cumulative_mean,seir_cumulative_lower,seir_cumulative_upper,inf_cuml_mean,inf_cuml_lower,inf_cuml_upper,seir_daily_mean,seir_daily_lower,seir_daily_upper,seir_daily_unscaled_mean,seir_daily_unscaled_lower,seir_daily_unscaled_upper,seir_cumulative_unscaled_mean,seir_cumulative_unscaled_lower,seir_cumulative_unscaled_upper,cases_mean,cases_lower,cases_upper,reff_mean,reff_lower,reff_upper,cumulative_deaths,daily_deaths,cumulative_cases,cumulative_hospitalizations,cumulative_deaths_unscaled,daily_deaths_unscaled,daily_cases,population,mobility_mean,mobility_obs,testing_mean,testing_lower,testing_upper,testing_obs,pneumonia_mean,pneumonia_obs,mask_use_mean,mask_use_obs,cumulative_all_vaccinated,cumulative_all_fully_vaccinated,cumulative_all_effectively_vaccinated,hospital_beds_mean,hospital_beds_upper,hospital_beds_lower,icu_beds_mean,icu_beds_upper,icu_beds_lower,admis_mean,admis_upper,admis_lower,all_bed_capacity,icu_bed_capacity,infection_fatality,infection_detection,infection_hospitalization,aged_65_older,aged_70_older,cardiovasc_death_rate,continent,diabetes_prevalence,excess_mortality,excess_mortality_cumulative,excess_mortality_cumulative_absolute,excess_mortality_cumulative_per_million,extreme_poverty,female_smokers,gdp_per_capita,handwashing_facilities,hosp_patients,hosp_patients_per_million,hospital_beds_per_thousand,human_development_index,icu_patients,icu_patients_per_million,iso_code,life_expectancy,location,male_smokers,median_age,new_cases,new_cases_per_million,new_cases_smoothed,new_cases_smoothed_per_million,new_deaths,new_deaths_per_million,new_deaths_smoothed,new_deaths_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,new_tests,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,new_vaccinations,new_vaccinations_smoothed,new_vaccinations_smoothed_per_million,people_fully_vaccinated,people_fully_vaccinated_per_hundred,people_vaccinated,people_vaccinated_per_hundred,population_density,positive_rate,reproduction_rate,stringency_index,tests_per_case,tests_units,total_boosters,total_boosters_per_hundred,total_cases,total_cases_per_million,total_deaths,total_deaths_per_million,total_tests,total_tests_per_thousand,total_vaccinations,total_vaccinations_per_hundred,weekly_hosp_admissions,weekly_hosp_admissions_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million
2020-03-18,4456.749023,4473.824219,4284.674805,4330.673828,4330.673828,38642900,11,reference,Indonesia,30696.89,45229.84,12242.03,69.6,46.05,101.28,378050.68,167180.48,595029.36,18.9,12.49,27.53,4.36,4.36,4.37,16.07,16.05,16.1,46.74,46.74,46.74,1.84,1.22,2.5,82.3,60.64,227.0,,19.0,14.0,55.0,259465835.493022,-13.1418,1,0.7584,0.7584,0.7584,1,0.9777,0,0.0004,1,,,,865.9,1549.68,376.82,263.46,471.5,114.65,135.44,290.21,49.92,224864.0,7085.0,0.0186,0.0048,0.0125,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,55.0,0.199,27.571,0.1,14.0,0.051,2.571,0.009,,,,,,,,,,,,,,145.725,,2.22,42.59,,,,,227.0,0.821,19.0,0.069,,,,,,,,
2020-03-19,4330.673828,4330.673828,4093.714111,4105.421875,4105.421875,26383700,11,reference,Indonesia,30996.26,45728.92,12405.99,93.15,61.61,135.56,409046.94,179586.47,636433.32,23.54,15.55,34.29,5.44,5.43,5.44,21.51,21.48,21.54,53.67,53.67,53.67,1.69,1.07,2.54,108.29,25.99,311.0,,25.0,6.0,84.0,259465835.493022,-16.0573,1,0.7879,0.7879,0.7879,1,0.9785,0,0.001,1,,,,930.79,1664.09,397.0,278.39,497.72,118.74,143.8,317.28,50.25,224864.0,7085.0,0.0164,0.0051,0.012,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,84.0,0.304,39.571,0.143,6.0,0.022,3.429,0.012,,,,,,,,,,,,,,145.725,,2.23,45.37,,,,,311.0,1.125,25.0,0.09,,,,,,,,
2020-03-20,4105.421875,4238.263184,3918.340088,4194.943848,4194.943848,63008300,11,reference,Indonesia,31220.71,47280.37,12573.9,120.09,79.41,174.81,440267.65,192160.37,679962.09,26.95,17.8,39.25,6.22,6.22,6.22,27.73,27.7,27.77,60.17,60.17,60.17,1.54,0.92,2.61,138.61,30.32,369.0,,32.0,7.0,58.0,259465835.493022,-18.9602,1,0.8174,0.8174,0.8174,1,0.9803,0,0.0022,1,,,,996.69,1812.26,412.33,293.43,533.54,121.39,151.1,343.09,53.03,224864.0,7085.0,0.0129,0.0053,0.0116,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,58.0,0.21,42.857,0.155,7.0,0.025,4.0,0.014,,,,,,,,,,,,,,145.725,,2.1,45.37,,,,,369.0,1.335,32.0,0.116,,,,,,,,
2020-03-23,4194.943848,4194.943848,3975.190918,3989.51709,3989.51709,32514300,11,reference,Indonesia,33159.78,54583.02,14296.33,205.26,135.67,298.87,537258.95,234986.68,831818.61,28.49,18.82,41.5,6.58,6.58,6.58,47.39,47.36,47.44,82.17,82.17,82.17,1.21,0.81,1.73,212.24,4.33,579.0,,49.0,1.0,65.0,259465835.493022,-26.9401,1,0.9052,0.9052,0.9052,1,0.9856,0,0.0178,1,,,,1261.33,2444.84,493.37,356.47,690.95,139.43,192.59,427.74,60.29,224864.0,7085.0,0.0076,0.0061,0.0121,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,65.0,0.235,63.571,0.23,1.0,0.004,6.286,0.023,,,,,,,,,,,,,,145.725,,1.88,48.15,,,,,579.0,2.095,49.0,0.177,,,,,,,,
2020-03-24,3989.51709,4123.562012,3911.716064,3937.63208,3937.63208,45744100,11,reference,Indonesia,34649.83,59053.95,14856.49,238.71,157.76,347.58,571908.79,252010.39,890863.11,33.44,22.09,48.71,7.72,7.72,7.72,55.12,55.08,55.17,90.46,90.46,90.46,1.18,0.78,1.6,238.23,25.99,687.0,,55.0,6.0,108.0,259465835.493022,-29.1458,1,0.9345,0.9345,0.9345,1,0.9874,0,0.0312,1,,,,1374.56,2691.89,532.58,385.37,754.7,149.31,213.31,465.39,67.73,224864.0,7085.0,0.0081,0.0063,0.0125,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,107.0,0.387,73.429,0.266,6.0,0.022,7.143,0.026,,,,,,,,,,,,,,145.725,,1.85,48.15,,,,,686.0,2.482,55.0,0.199,,,,,,,,
2020-03-26,3937.63208,4370.660156,3935.914063,4338.903809,4338.903809,81100100,11,reference,Indonesia,38376.35,68435.84,15963.81,315.81,208.68,459.89,646554.53,290314.01,1021154.2,40.25,26.58,58.63,9.29,9.29,9.3,72.92,72.87,72.97,106.24,106.24,106.24,1.22,0.84,1.62,337.85,86.63,896.0,,78.0,20.0,104.0,259465835.493022,-32.5831,1,0.9931,0.9931,0.9931,1,0.9893,0,0.0779,1,,,,1657.26,3260.76,630.34,461.47,907.96,175.52,263.81,551.25,89.18,224864.0,7085.0,0.0086,0.006,0.0129,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,103.0,0.373,83.143,0.301,20.0,0.072,7.571,0.027,,,,,,,,,,,,,,145.725,,1.7,48.15,,,,,893.0,3.231,78.0,0.282,,,,,,,,
2020-03-27,4338.903809,4697.666016,4338.903809,4545.570801,4545.570801,77851100,11,reference,Indonesia,40850.14,73430.64,17308.11,358.84,237.1,522.58,687404.67,312520.49,1094584.84,43.03,28.42,62.69,9.94,9.93,9.94,82.85,82.8,82.91,115.67,115.67,115.67,1.29,0.8,1.72,376.83,38.98,1050.0,,87.0,9.0,154.0,259465835.493022,-33.8085,1,1.0227,1.0227,1.0227,1,0.9912,0,0.1106,1,,,,1827.11,3587.06,695.34,508.02,997.36,193.34,291.01,600.95,102.72,224864.0,7085.0,0.0083,0.0059,0.013,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,153.0,0.554,96.714,0.35,9.0,0.033,7.857,0.028,,,,,,,,,,,,,,145.725,,1.69,48.15,,,,,1046.0,3.785,87.0,0.315,,,,,,,,
2020-03-30,4545.570801,4545.570801,4317.713867,4414.5,4414.5,27552200,11,reference,Indonesia,45378.89,80055.01,17735.08,521.36,344.43,759.33,819754.53,385858.98,1340307.14,59.12,39.04,86.13,13.65,13.65,13.65,120.37,120.32,120.45,128.46,128.46,128.46,1.35,0.91,1.72,528.43,34.65,1421.0,,122.0,8.0,130.0,259465835.493022,-35.9978,1,1.113,1.113,1.113,1,0.9971,0,0.2043,1,,,,2325.61,4467.86,947.17,646.23,1241.51,263.2,327.94,687.87,119.24,224864.0,7085.0,0.0081,0.0051,0.0116,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,129.0,0.467,119.286,0.432,8.0,0.029,10.429,0.038,,,,,,,,,,,,,,145.725,,1.52,50.93,,,,,1414.0,5.116,122.0,0.441,,,,,,,,
2020-03-31,4414.5,4569.473145,4414.5,4538.930176,4538.930176,43426600,11,reference,Indonesia,45782.52,80870.53,16793.79,578.93,382.45,843.2,865537.04,409816.66,1426771.08,57.58,38.02,83.88,13.29,13.29,13.3,133.67,133.61,133.74,132.24,132.24,132.24,1.32,0.9,1.68,589.07,60.64,1536.0,,136.0,14.0,115.0,259465835.493022,-36.3982,1,1.144,1.144,1.144,1,0.999,0,0.2293,1,,,,2564.61,4871.99,1069.96,712.07,1352.71,297.07,331.29,699.89,117.79,224864.0,7085.0,0.007,0.005,0.0111,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,114.0,0.413,120.286,0.435,14.0,0.051,11.571,0.042,,,,,,,,,,,,,,145.725,,1.43,50.93,,,,,1528.0,5.529,136.0,0.492,,,,,,,,
2020-04-01,4538.930176,4627.417969,4445.138184,4466.037109,4466.037109,41848000,11,reference,Indonesia,45898.77,81616.78,16769.99,635.58,419.86,925.73,911435.81,430721.96,1510401.76,56.65,37.41,82.52,13.08,13.08,13.08,146.75,146.69,146.82,135.1,135.1,135.1,1.28,0.84,1.63,680.03,90.96,1686.0,,157.0,21.0,150.0,259465835.493022,-36.7054,1,1.1757,1.1757,1.1757,1,1.0,0,0.255,1,,,,2715.26,5102.24,1159.99,752.54,1414.1,321.49,329.07,699.96,117.59,224864.0,7085.0,0.0062,0.005,0.0107,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,149.0,0.539,126.714,0.459,21.0,0.076,14.143,0.051,,,,,,,,,,,,,,145.725,,1.4,50.93,,,,,1677.0,6.068,157.0,0.568,,,,,,,,
2020-04-02,4466.037109,4531.685059,4393.668945,4531.685059,4531.685059,46011500,11,reference,Indonesia,45484.94,82619.98,16172.5,689.14,455.23,1003.74,956920.75,449453.8,1590772.2,53.55,35.37,78.02,12.36,12.36,12.37,159.11,159.05,159.19,138.53,138.53,138.53,1.21,0.86,1.56,736.34,56.31,1800.0,,170.0,13.0,114.0,259465835.493022,-36.954,1,1.2081,1.2081,1.2081,1,1.001,0,0.2812,1,,,,2785.31,5189.92,1217.58,770.2,1435.13,336.69,325.51,704.2,116.98,224864.0,7085.0,0.0054,0.0051,0.0105,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,113.0,0.409,128.143,0.464,13.0,0.047,13.143,0.048,,,,,,,,,,,,,,145.725,,1.36,50.93,,,,,1790.0,6.477,170.0,0.615,,,,,,,,
2020-04-03,4531.685059,4623.429199,4531.685059,4623.429199,4623.429199,58684300,11,reference,Indonesia,44503.76,83580.69,15257.66,742.07,490.19,1080.86,1001424.51,466248.95,1666883.28,52.94,34.96,77.11,12.22,12.22,12.22,171.33,171.27,171.42,148.53,148.53,148.53,1.12,0.78,1.45,783.99,47.65,1997.0,,181.0,11.0,197.0,259465835.493022,-37.1716,1,1.2414,1.2414,1.2414,1,1.0031,0,0.3072,1,,,,2849.21,5287.5,1274.59,784.2,1455.3,350.81,332.26,737.26,115.68,224864.0,7085.0,0.0049,0.0055,0.0106,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,196.0,0.709,134.286,0.486,11.0,0.04,13.429,0.049,,,,,,,,,,,,,,145.725,,1.41,50.93,,,,,1986.0,7.186,181.0,0.655,,,,,,,,
2020-04-06,4623.429199,4811.827148,4623.429199,4811.827148,4811.827148,70452900,11,reference,Indonesia,41190.44,74861.18,14053.62,907.07,599.15,1321.21,1128613.64,527309.05,1885155.51,59.74,39.45,87.03,13.79,13.79,13.8,209.43,209.35,209.52,199.82,199.82,199.82,0.92,0.73,1.17,905.27,47.65,2505.0,,209.0,11.0,219.0,259465835.493022,-37.795,1,1.3483,1.3483,1.3483,1,1.0095,0,0.3834,1,,,,3200.9,5949.59,1486.82,859.89,1598.29,399.42,383.81,895.9,117.79,224864.0,7085.0,0.0047,0.0071,0.0113,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,218.0,0.789,153.857,0.557,11.0,0.04,12.429,0.045,,,,,,,,,,,,,,145.725,,1.58,50.93,,,,,2491.0,9.014,209.0,0.756,,,,,,,,
2020-04-07,4811.827148,4975.536133,4721.721191,4778.63916,4778.63916,86224800,11,reference,Indonesia,40239.21,72061.87,13837.5,979.8,647.18,1427.18,1168852.85,543166.71,1959357.46,72.74,48.03,105.96,16.79,16.79,16.8,226.22,226.14,226.31,217.53,217.53,217.53,0.89,0.68,1.05,957.24,51.98,2753.0,,221.0,12.0,248.0,259465835.493022,-37.9994,1,1.3868,1.3868,1.3868,1,1.0116,0,0.4077,1,,,,3412.69,6415.4,1592.71,907.3,1705.6,423.44,403.17,948.25,120.85,224864.0,7085.0,0.0053,0.0075,0.0114,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,247.0,0.894,172.857,0.625,12.0,0.043,12.143,0.044,,,,,,,,,,,,,,145.725,,1.58,60.65,,,,,2738.0,9.907,221.0,0.8,,,,,,,,
2020-04-08,4778.63916,4780.214844,4583.900879,4626.694824,4626.694824,45557700,11,reference,Indonesia,39995.38,70427.5,13205.71,1060.58,700.52,1544.86,1208848.23,561378.81,2032224.18,80.78,53.34,117.68,18.65,18.65,18.65,244.87,244.79,244.97,235.24,235.24,235.24,0.88,0.66,1.06,1039.54,82.3,2972.0,,240.0,19.0,219.0,259465835.493022,-38.1807,1,1.4271,1.4271,1.4271,1,1.0126,0,0.4319,1,,,,3608.1,6892.22,1677.72,948.92,1812.64,441.24,422.28,1001.22,125.1,224864.0,7085.0,0.0055,0.0078,0.0114,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,218.0,0.789,182.714,0.661,19.0,0.069,11.857,0.043,,,,,,,,,,,,,,145.725,,1.55,60.65,,,,,2956.0,10.696,240.0,0.868,,,,,,,,
2020-04-09,4626.694824,4669.709961,4562.901855,4649.079102,4649.079102,53523100,11,reference,Indonesia,39829.7,68476.02,13922.4,1156.83,764.08,1685.08,1248677.94,580236.07,2101060.76,96.25,63.56,140.22,22.22,22.22,22.22,267.09,267.01,267.19,266.96,266.96,266.96,0.89,0.69,1.1,1212.8,173.26,3311.0,,280.0,40.0,339.0,259465835.493022,-38.3172,1,1.4694,1.4694,1.4694,1,1.0137,0,0.4558,1,,,,3902.83,7609.35,1796.73,1014.05,1977.1,466.84,461.21,1110.52,138.81,224864.0,7085.0,0.006,0.0085,0.0118,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,337.0,1.219,214.714,0.777,40.0,0.145,15.714,0.057,,,,,,,,,,,,,,145.725,,1.55,60.65,,,,,3293.0,11.916,280.0,1.013,,,,,,,,
2020-04-13,4649.079102,4659.029785,4591.728027,4623.894043,4623.894043,45586600,11,reference,Indonesia,37624.79,63884.13,16572.26,1684.46,1112.46,2453.79,1402815.52,655787.11,2351909.61,137.71,90.93,200.63,31.79,31.79,31.8,388.9,388.81,389.02,316.39,316.39,316.39,0.94,0.8,1.16,1728.24,112.62,4582.0,,399.0,26.0,318.0,259465835.493022,-38.1223,1,1.6627,1.6627,1.6627,1,1.0226,0,0.544,1,,,,5139.55,10859.91,2153.61,1263.6,2670.0,529.48,480.48,1202.32,129.07,224864.0,7085.0,0.0058,0.0089,0.0105,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,316.0,1.143,295.143,1.068,26.0,0.094,27.143,0.098,,,,,,,,,,,,,,145.725,,1.45,71.76,,,,,4557.0,16.489,399.0,1.444,,,,,,,,
2020-04-14,4623.894043,4706.491211,4623.894043,4706.491211,4706.491211,55226400,11,reference,Indonesia,36937.11,62841.88,16464.04,1817.52,1200.33,2647.66,1439752.63,674319.24,2410600.82,133.07,87.86,193.87,30.72,30.72,30.72,419.63,419.53,419.75,332.96,332.96,332.96,0.95,0.81,1.18,1988.12,259.89,4866.0,,459.0,60.0,284.0,259465835.493022,-37.9209,1,1.718,1.718,1.718,1,1.0249,0,0.5638,1,,,,5394.8,11558.86,2190.26,1309.19,2805.07,531.52,486.58,1230.9,124.66,224864.0,7085.0,0.0052,0.0094,0.0105,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,282.0,1.02,300.143,1.086,60.0,0.217,34.0,0.123,,,,,,,,,,,,,,145.725,,1.35,71.76,,,,,4839.0,17.51,459.0,1.661,,,,,,,,
2020-04-15,4706.491211,4747.725098,4605.054199,4625.904785,4625.904785,63059600,11,reference,Indonesia,36280.55,61223.56,16450.29,1948.11,1286.55,2837.92,1476033.18,691696.14,2467355.96,130.59,86.23,190.26,30.15,30.15,30.15,449.78,449.68,449.9,346.1,346.1,346.1,0.94,0.82,1.2,2031.44,43.31,5165.0,,469.0,10.0,299.0,259465835.493022,-37.7105,1,1.7767,1.7767,1.7767,1,1.026,0,0.5825,1,,,,5646.99,12193.75,2204.28,1352.59,2920.69,527.98,487.93,1243.99,112.44,224864.0,7085.0,0.0049,0.0099,0.0105,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,297.0,1.075,311.429,1.127,10.0,0.036,32.714,0.118,,,,,,,,,,,,,,145.725,,1.3,71.76,,,,,5136.0,18.584,469.0,1.697,,,,,,,,
2020-04-16,4480.606934,4480.606934,4480.606934,4480.606934,4480.606934,0,11,reference,Indonesia,35721.45,59271.87,16775.01,2077.16,1371.76,3025.92,1511754.64,707454.22,2522435.31,129.04,85.21,188.01,29.79,29.79,29.8,479.57,479.47,479.7,340.6,340.6,340.6,0.93,0.81,1.24,2148.39,116.95,5547.0,,496.0,27.0,382.0,259465835.493022,-37.5249,1,1.8387,1.8387,1.8387,1,1.0271,0,0.6001,1,,,,5888.31,12754.34,2206.39,1392.79,3016.84,521.89,466.54,1190.89,103.42,224864.0,7085.0,0.0047,0.01,0.0101,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,380.0,1.375,317.571,1.149,27.0,0.098,30.857,0.112,,,,,,,,,,,,,,145.725,,1.27,71.76,,,,,5516.0,19.959,496.0,1.795,,,,,,,,
2020-04-17,4480.606934,4637.242188,4480.606934,4634.820801,4634.820801,54547300,11,reference,Indonesia,35680.71,57291.22,17108.8,2200.94,1453.5,3206.27,1547435.35,723389.26,2577963.56,123.78,81.73,180.34,28.58,28.58,28.58,508.15,508.05,508.28,326.03,326.03,326.03,0.94,0.8,1.35,2252.34,103.95,5956.0,,520.0,24.0,409.0,259465835.493022,-37.3965,1,1.9044,1.9044,1.9044,1,1.0295,0,0.6162,1,,,,6062.77,13129.99,2195.13,1421.05,3077.53,514.51,438.5,1111.46,98.67,224864.0,7085.0,0.0045,0.0099,0.0099,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,407.0,1.473,344.429,1.246,24.0,0.087,30.571,0.111,,,,,,,,,,,,,,145.725,,1.24,71.76,,,,,5923.0,21.432,520.0,1.882,,,,,,,,
2020-04-20,4634.820801,4669.541992,4573.773926,4575.904785,4575.904785,52113500,11,reference,Indonesia,38508.54,58883.63,18524.29,2506.71,1655.4,3651.73,1659391.68,789231.87,2751910.44,98.11,64.78,142.93,22.65,22.65,22.65,578.74,578.63,578.88,326.24,326.24,326.24,1.07,0.8,1.48,2555.54,34.65,6798.0,,590.0,8.0,186.0,259465835.493022,-37.6226,1,2.1244,2.1244,2.1244,1,1.0364,0,0.6525,1,,,,6227.11,13293.28,2120.1,1424.18,3040.27,484.88,422.48,1033.83,99.45,224864.0,7085.0,0.0035,0.0106,0.0104,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,185.0,0.669,314.714,1.139,8.0,0.029,27.286,0.099,,,,,,,,,,,,,,145.725,,1.11,71.76,,,,,6760.0,24.461,590.0,2.135,,,,,,,,
2020-04-21,4575.904785,4575.904785,4482.63916,4501.918945,4501.918945,42328500,11,reference,Indonesia,39487.63,59290.9,20995.86,2605.74,1720.79,3796.01,1698879.31,814072.83,2809392.2,99.03,65.39,144.28,22.86,22.86,22.87,601.61,601.49,601.75,326.67,326.67,326.67,1.12,0.86,1.52,2668.16,112.62,7175.0,,616.0,26.0,377.0,259465835.493022,-37.9498,1,2.2058,2.2058,2.2058,1,1.0387,0,0.6596,1,,,,6132.45,12986.82,2094.67,1395.24,2954.73,476.57,417.84,1017.01,112.02,224864.0,7085.0,0.0035,0.0106,0.0105,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,375.0,1.357,328.0,1.187,26.0,0.094,22.429,0.081,,,,,,,,,,,,,,145.725,,1.11,71.76,,,,,7135.0,25.818,616.0,2.229,,,,,,,,
2020-04-22,4501.918945,4580.680176,4441.089844,4567.562012,4567.562012,48368900,11,reference,Indonesia,40086.46,59125.19,24302.9,2715.3,1793.13,3955.62,1738965.77,838870.7,2865861.99,109.55,72.34,159.61,25.29,25.29,25.3,626.9,626.79,627.04,333.82,333.82,333.82,1.16,0.9,1.6,2750.45,82.3,7460.0,,635.0,19.0,285.0,259465835.493022,-38.393,1,2.2913,2.2913,2.2913,1,1.0399,0,0.6649,1,,,,6065.7,12748.15,2084.6,1375.39,2890.63,472.68,420.74,1022.24,121.67,224864.0,7085.0,0.0037,0.0107,0.0107,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,283.0,1.024,326.0,1.18,19.0,0.069,23.714,0.086,,,,,,,,,,,,,,145.725,,1.09,71.76,,,,,7418.0,26.842,635.0,2.298,,,,,,,,
2020-04-23,4567.562012,4629.025879,4567.562012,4593.554199,4593.554199,49463700,11,reference,Indonesia,40558.63,59726.13,23403.87,2822.37,1863.83,4111.62,1779524.4,863434.34,2922649.12,107.08,70.7,156.0,24.72,24.72,24.72,651.62,651.5,651.77,335.1,335.1,335.1,1.19,0.92,1.66,2802.43,51.98,7819.0,,647.0,12.0,359.0,259465835.493022,-38.9248,1,2.3809,2.3809,2.3809,1,1.0411,0,0.6689,1,,,,5629.43,11791.92,1947.46,1272.69,2665.9,440.28,415.22,1002.56,118.16,224864.0,7085.0,0.0035,0.0107,0.0106,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,357.0,1.292,322.714,1.168,12.0,0.043,21.571,0.078,,,,,,,,,,,,,,145.725,,1.1,71.76,,,,,7775.0,28.133,647.0,2.341,,,,,,,,
2020-04-24,4593.554199,4593.830078,4496.063965,4496.063965,4496.063965,46122600,11,reference,Indonesia,40519.25,58074.08,23844.59,2926.36,1932.49,4263.11,1820043.65,888146.13,2978676.52,103.98,68.66,151.49,24.01,24.0,24.01,675.63,675.51,675.78,333.39,333.39,333.39,1.2,0.93,1.7,2984.35,181.92,8257.0,,689.0,42.0,438.0,259465835.493022,-39.5046,1,2.4745,2.4745,2.4745,1,1.0435,0,0.672,1,,,,5498.72,11511.36,1922.17,1237.91,2591.51,432.73,404.42,968.15,112.97,224864.0,7085.0,0.0033,0.0106,0.0104,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,436.0,1.578,326.857,1.183,42.0,0.152,24.143,0.087,,,,,,,,,,,,,,145.725,,1.11,80.09,,,,,8211.0,29.711,689.0,2.493,,,,,,,,
2020-04-27,4496.063965,4541.312012,4474.893066,4513.141113,4513.141113,36774700,11,reference,Indonesia,39275.47,58202.92,22539.48,3214.8,2122.96,4683.33,1938581.5,957924.75,3141409.89,90.99,60.08,132.56,21.01,21.0,21.01,742.22,742.09,742.38,337.03,337.03,337.03,1.07,0.87,1.84,3313.54,95.29,9146.0,,765.0,22.0,215.0,259465835.493022,-41.0767,1,2.7791,2.7791,2.7791,1,1.0506,0,0.6791,1,,,,4441.93,9288.87,1640.59,978.33,2045.87,361.34,383.24,905.75,117.21,224864.0,7085.0,0.0026,0.0109,0.0103,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,214.0,0.774,333.714,1.208,22.0,0.08,25.0,0.09,,,,,,,,,,,,,,145.725,,1.05,80.09,,,,,9096.0,32.913,765.0,2.768,,,,,,,,
